area,h1,h2,h3,h4,h5,h6,h7
10477,1.39595,0.879917,0.189253,0.08157,-0.00473214,-0.0529489,0.00896225,
10477,1.39595,0.879917,0.189253,0.08157,-0.00473214,-0.0529489,0.00896225,
10605.5,1.38021,0.838954,0.181738,0.0838908,-0.00412244,-0.0495018,0.00950277,
10492.5,1.39517,0.863163,0.189499,0.0864134,-0.00418149,-0.0499873,0.0102369,
10359.5,1.42262,0.890872,0.198206,0.0859381,-0.00541024,-0.0557886,0.00982483,
10359.5,1.42262,0.890872,0.198206,0.0859381,-0.00541024,-0.0557886,0.00982483,
10359.5,1.41772,0.87856,0.199474,0.085818,-0.00569826,-0.0573499,0.00967485,
10296,1.42522,0.895268,0.203488,0.0839942,-0.0061893,-0.0596767,0.00907059,
10317,1.42467,0.886826,0.202512,0.0866793,-0.00609349,-0.0595543,0.00973423,
10238,1.43032,0.892532,0.204084,0.0851686,-0.00659706,-0.0617739,0.00908621,
10235,1.43109,0.893549,0.204234,0.0849323,-0.00666844,-0.0621008,0.00898095,
10143,1.43191,0.897553,0.206308,0.0826275,-0.00732552,-0.0646013,0.00791958,
10270,1.41683,0.865344,0.197384,0.0814658,-0.00702855,-0.0624558,0.00757084,
10126,1.42542,0.891305,0.203188,0.0789655,-0.0080668,-0.0671794,0.00591401,
10126,1.42528,0.891187,0.203298,0.0789465,-0.00807664,-0.0671835,0.00589901,
10135,1.4204,0.87197,0.205374,0.0818723,-0.00763207,-0.0648161,0.00737971,
10099,1.42398,0.885084,0.207689,0.0798817,-0.00796715,-0.0664654,0.00651077,
9921,1.45323,0.937241,0.215369,0.0810648,-0.00818044,-0.06859,0.00691453,
9930.5,1.44764,0.920202,0.213031,0.0809816,-0.00817629,-0.0685731,0.00680328,
9931.5,1.44759,0.920223,0.212956,0.0808222,-0.00819368,-0.0686296,0.00673005,
9839,1.45432,0.940319,0.215855,0.0812078,-0.00815409,-0.0688914,0.00700786,
9944,1.443,0.903931,0.210314,0.0827562,-0.00784337,-0.0665391,0.00759473,
9908,1.44775,0.906317,0.211363,0.0813156,-0.00842177,-0.0694926,0.00653597,
9908,1.44775,0.906317,0.211363,0.0813156,-0.00842177,-0.0694926,0.00653597,
9834.5,1.45186,0.92056,0.214291,0.0822073,-0.00859214,-0.0699701,0.00672508,
9929,1.44278,0.89677,0.21127,0.0814057,-0.00853423,-0.0691018,0.00641402,
9848,1.45114,0.918459,0.216109,0.0813216,-0.00859522,-0.0704,0.00650728,
9848,1.45114,0.918459,0.216109,0.0813216,-0.00859522,-0.0704,0.00650728,
9885.5,1.44606,0.908764,0.211499,0.0831997,-0.00795859,-0.0678732,0.00764646,
9827.5,1.45431,0.932206,0.217617,0.0858078,-0.00728359,-0.0659085,0.0091891,
9858,1.45807,0.929108,0.215008,0.085237,-0.00772656,-0.0678457,0.00857025,
9912.5,1.45593,0.923622,0.21392,0.0824993,-0.00809034,-0.0690542,0.00739343,
9916.5,1.45531,0.922914,0.213418,0.082519,-0.00803011,-0.0687939,0.00744562,
9944.5,1.45148,0.924404,0.215857,0.0813126,-0.00813133,-0.0685983,0.00706611,
10002.5,1.44184,0.913352,0.209331,0.0806258,-0.00754087,-0.0665391,0.00726964,
9901.5,1.46298,0.940311,0.216879,0.0825296,-0.00829962,-0.0706167,0.00728205,
9900.5,1.46331,0.940909,0.216817,0.082488,-0.00829468,-0.0706266,0.00727264,
10000,1.45043,0.924672,0.206712,0.0837306,-0.00698421,-0.0658058,0.00851848,
10004.5,1.44826,0.9283,0.204081,0.0816446,-0.00698059,-0.0656433,0.00789546,
10063,1.44367,0.919907,0.200427,0.0797487,-0.00700094,-0.0661296,0.00725544,
10092.5,1.44439,0.917961,0.204165,0.0808635,-0.00662218,-0.0648992,0.00800628,
10092.5,1.44439,0.917961,0.204165,0.0808635,-0.00662218,-0.0648992,0.00800628,
9922,1.45451,0.958258,0.20541,0.0813171,-0.00644897,-0.0663445,0.00829826,
10032,1.43603,0.935683,0.195614,0.0835693,-0.00451272,-0.0585022,0.00968517,
10090.5,1.43733,0.914131,0.194616,0.0818753,-0.00535325,-0.0617015,0.00884076,
10090.5,1.43733,0.914131,0.194616,0.0818753,-0.00535325,-0.0617015,0.00884076,
10307.5,1.40752,0.896018,0.164429,0.0788317,-0.00258246,-0.0487801,0.00859556,
10347,1.39897,0.886942,0.15716,0.0733701,-0.00301106,-0.0499048,0.00728054,
10410.5,1.36791,0.842874,0.156179,0.0724745,-0.00322086,-0.0494547,0.00700568,
10381,1.36492,0.836396,0.155014,0.0769254,-0.00219689,-0.0459155,0.00810784,
10381,1.36492,0.836396,0.155014,0.0769254,-0.00219689,-0.0459155,0.00810784,
10210,1.37903,0.844334,0.169551,0.0784837,-0.00324187,-0.0517621,0.00845322,
10102.5,1.40944,0.89021,0.166211,0.077978,-0.00289869,-0.0519924,0.00839086,
10056.5,1.39929,0.875574,0.170785,0.0752793,-0.00389296,-0.0557217,0.00759623,
10055.5,1.39939,0.875803,0.170883,0.0752795,-0.0039034,-0.0557827,0.00759366,
10122,1.38081,0.835457,0.167774,0.074395,-0.00396742,-0.0557836,0.00730343,
10100,1.37656,0.828008,0.169375,0.0751133,-0.00368905,-0.0547457,0.00762694,
10134,1.36503,0.81988,0.157368,0.0745206,-0.00255388,-0.0505509,0.00765522,
10041.5,1.35921,0.795015,0.161839,0.072975,-0.00350932,-0.053132,0.00711183,
10039.5,1.35991,0.795843,0.161834,0.0728417,-0.00352865,-0.0532271,0.00707787,
10015,1.35031,0.786242,0.157226,0.0725045,-0.00304574,-0.0518962,0.00711687,
9905,1.3577,0.779927,0.165077,0.0728638,-0.00435698,-0.0565605,0.00669894,
9947,1.34484,0.770593,0.159803,0.0727217,-0.00265896,-0.0504782,0.00737479,
9950.5,1.34412,0.769787,0.159574,0.0727276,-0.00263752,-0.0503618,0.00737754,
9769.5,1.34597,0.758583,0.173242,0.0719177,-0.00434085,-0.0559459,0.00675262,
9786.5,1.33543,0.730165,0.17983,0.0712707,-0.00555778,-0.057969,0.00584919,
9745.5,1.33089,0.731952,0.174799,0.0696242,-0.00517389,-0.0566516,0.00567683,
9745.5,1.33072,0.73224,0.174584,0.0695454,-0.00515607,-0.0565659,0.00566905,
9701,1.31724,0.707765,0.169885,0.0693433,-0.00490653,-0.055219,0.00570719,
9597,1.32748,0.722959,0.172693,0.0685568,-0.00546611,-0.0565374,0.00507609,
9543,1.32169,0.719614,0.183467,0.0690413,-0.00560619,-0.0568348,0.00538048,
9581.5,1.32184,0.70404,0.18246,0.0686455,-0.00586139,-0.0566316,0.00496637,
9580.5,1.32198,0.704162,0.182506,0.0686822,-0.00585508,-0.0566458,0.00498481,
9562.5,1.309,0.701664,0.176927,0.0660461,-0.00510913,-0.0538665,0.00498691,
9609.5,1.2962,0.676607,0.180909,0.0666874,-0.00590103,-0.054543,0.0043394,
9623,1.29115,0.663861,0.181927,0.0664275,-0.00621811,-0.0540761,0.00382902,
9669.5,1.28024,0.652354,0.177468,0.0658727,-0.00586223,-0.0530065,0.00404487,
9894,1.25202,0.610409,0.171059,0.0629588,-0.00560118,-0.0491696,0.00336389,
9963.5,1.23799,0.587856,0.179515,0.0636693,-0.00610103,-0.0487806,0.00301834,
10178,1.22384,0.568158,0.17116,0.0608395,-0.00528032,-0.0458546,0.00326532,
10284.5,1.20856,0.546547,0.172396,0.0599477,-0.00550979,-0.0441929,0.00260433,
10284.5,1.20856,0.546547,0.172396,0.0599477,-0.00550979,-0.0441929,0.00260433,
10444.5,1.21666,0.543686,0.184232,0.0613055,-0.00651357,-0.0412232,0.000147962,
10455.5,1.21202,0.54422,0.191232,0.0611118,-0.00656436,-0.0387986,-0.0007444,
10478.5,1.21903,0.545589,0.193961,0.0603222,-0.00651955,-0.0391466,-0.000263941,
10479.5,1.21887,0.545181,0.194214,0.0603762,-0.00653137,-0.039095,-0.000292605,
10579.5,1.20697,0.511952,0.197912,0.0610321,-0.00659105,-0.0413968,0.00124551,
10518.5,1.22212,0.521716,0.211902,0.0644586,-0.00750627,-0.0400864,-0.000638288,
10708,1.19372,0.487183,0.215242,0.0654381,-0.0076789,-0.0384585,-0.00116133,
10649.5,1.20134,0.483392,0.238436,0.0722744,-0.00846962,-0.0338884,-0.0042758,
10648.5,1.20153,0.483609,0.238427,0.0722623,-0.0084686,-0.0338965,-0.00427216,
10695,1.19485,0.473925,0.235262,0.0721825,-0.00841699,-0.0332802,-0.00419936,
10820.5,1.1818,0.464832,0.238059,0.0731403,-0.0078661,-0.0284206,-0.00559181,
10886.5,1.1805,0.452227,0.250084,0.0774166,-0.00806391,-0.0265413,-0.00714199,
10886.5,1.1805,0.452227,0.250084,0.0774166,-0.00806391,-0.0265413,-0.00714199,
10945,1.17358,0.456211,0.25118,0.0720019,-0.00777566,-0.0275745,-0.00577053,
10882.5,1.18546,0.469885,0.25094,0.0711519,-0.00744341,-0.0258359,-0.00591502,
10954,1.17255,0.446222,0.260966,0.0742154,-0.00781771,-0.0254074,-0.00674977,
10899,1.17489,0.443251,0.269088,0.0775404,-0.00785759,-0.0237832,-0.00798188,
10899,1.17489,0.443251,0.269088,0.0775404,-0.00785759,-0.0237832,-0.00798188,
10969.5,1.16178,0.429442,0.265626,0.0769861,-0.00768277,-0.0232381,-0.00788521,
10971.5,1.16144,0.429078,0.273687,0.0792801,-0.00720233,-0.0195007,-0.00919266,
10895,1.16134,0.429668,0.282195,0.082926,-0.00681877,-0.0166813,-0.0106971,
10887.5,1.16281,0.430855,0.283087,0.0831664,-0.0068203,-0.016594,-0.0107854,
10946,1.14966,0.411319,0.28697,0.0886171,-0.00592805,-0.0110589,-0.0128282,
10782,1.16166,0.411167,0.302551,0.0882333,-0.0068436,-0.0139248,-0.0126882,
10649.5,1.16117,0.402538,0.304285,0.0875997,-0.00772012,-0.0184717,-0.0120393,
10654.5,1.16094,0.402751,0.303169,0.0871575,-0.00771592,-0.0186005,-0.0118823,
10583.5,1.15372,0.392807,0.299799,0.0843373,-0.00786501,-0.0203899,-0.010862,
10580.5,1.14307,0.384661,0.30781,0.0894177,-0.00704252,-0.0159727,-0.0130564,
10536,1.13953,0.381403,0.306825,0.089946,-0.00678173,-0.0147063,-0.0133147,
10509,1.14265,0.381319,0.307416,0.0858835,-0.00767271,-0.0183282,-0.0116563,
10508,1.14269,0.381543,0.307044,0.0857932,-0.00767725,-0.0183642,-0.0116169,
10434,1.13406,0.373394,0.304802,0.0878702,-0.00679409,-0.0149532,-0.0126742,
10401.5,1.13354,0.370972,0.309629,0.0901153,-0.00662451,-0.0138716,-0.0135168,
10361.5,1.13459,0.372539,0.310628,0.0892409,-0.00679019,-0.0150035,-0.0132159,
10361.5,1.13459,0.372539,0.310628,0.0892409,-0.00679019,-0.0150035,-0.0132159,
10308,1.13638,0.367511,0.323011,0.0945646,-0.0062278,-0.0117195,-0.015309,
11375.5,1.16655,0.535615,0.274595,0.044596,-0.00458008,-0.0207883,-0.0018378,
10289,1.13688,0.370019,0.317156,0.0885759,-0.007102,-0.0156133,-0.0130371,
10322.5,1.13168,0.364627,0.322576,0.0913351,-0.00676974,-0.0138688,-0.0141404,
10322.5,1.13168,0.364627,0.322576,0.0913351,-0.00676974,-0.0138688,-0.0141404,
10329.5,1.14007,0.371308,0.309501,0.0861937,-0.00730242,-0.0171395,-0.0120361,
10359.5,1.13244,0.369398,0.308397,0.0858639,-0.00718931,-0.016704,-0.0119809,
10401,1.12967,0.366525,0.309283,0.08583,-0.00686824,-0.015764,-0.0121813,
10389,1.12981,0.367617,0.308297,0.0861699,-0.00675412,-0.015459,-0.0123142,
10368.5,1.13631,0.370429,0.318775,0.0886123,-0.0072286,-0.0156213,-0.0130211,
10427.5,1.13319,0.366461,0.313095,0.0881015,-0.00699357,-0.0154166,-0.0128528,
10449,1.1318,0.366807,0.316694,0.0886595,-0.00678983,-0.0143485,-0.0132138,
10322,1.14804,0.379081,0.316869,0.089882,-0.00710543,-0.0157208,-0.0134016,
10322,1.14804,0.379081,0.316869,0.089882,-0.00710543,-0.0157208,-0.0134016,
10393.5,1.13831,0.372395,0.319737,0.0891716,-0.00725355,-0.0157749,-0.0131946,
10309.5,1.15195,0.388414,0.333226,0.0910454,-0.00703617,-0.0142772,-0.0142119,
11350.5,1.17992,0.55357,0.286233,0.045511,-0.00482443,-0.0216704,-0.00192525,
11354.5,1.17951,0.553407,0.285307,0.0452561,-0.00479291,-0.0216984,-0.00186358,
11365,1.16761,0.534723,0.293124,0.0468888,-0.00483165,-0.0194526,-0.0026216,
10203,1.13869,0.368272,0.336321,0.093712,-0.00672146,-0.012648,-0.0152186,
11244,1.17084,0.536001,0.294054,0.046562,-0.00473196,-0.0188436,-0.00270046,
11163.5,1.16003,0.518777,0.299406,0.048017,-0.00472622,-0.0170099,-0.00328783,
11193,1.15779,0.517543,0.296847,0.0473666,-0.00461871,-0.016862,-0.00319592,
10116,1.11833,0.340814,0.32876,0.0930587,-0.00618017,-0.0104977,-0.0150581,
11083,1.15503,0.511062,0.285088,0.0443757,-0.00443419,-0.0182848,-0.00229137,
11114.5,1.14238,0.493846,0.289217,0.0464143,-0.00442398,-0.0160611,-0.00305732,
11114.5,1.14238,0.493846,0.289217,0.0464143,-0.00442398,-0.0160611,-0.00305732,
10987,1.13641,0.48076,0.300994,0.0494653,-0.00451017,-0.0144637,-0.00401102,
10915,1.14256,0.487025,0.289959,0.0460741,-0.00426548,-0.015211,-0.00318838,
10863,1.13894,0.480239,0.296587,0.0473537,-0.00438958,-0.0149306,-0.00349637,
10863,1.13883,0.480202,0.296766,0.04737,-0.00439436,-0.0149475,-0.00349774,
10800,1.13153,0.466905,0.299627,0.0480999,-0.00432382,-0.013901,-0.00382732,
10789,1.12557,0.462046,0.288825,0.0460747,-0.00417362,-0.014426,-0.00329106,
10809,1.11751,0.452952,0.288301,0.0459809,-0.00407395,-0.0137077,-0.00338083,
10822.5,1.10143,0.429185,0.291958,0.0477373,-0.00389825,-0.0115092,-0.00406996,
10822.5,1.10143,0.429185,0.291958,0.0477373,-0.00389825,-0.0115092,-0.00406996,
10805.5,1.10063,0.428217,0.285002,0.0452459,-0.00394794,-0.0133182,-0.00328826,
10942,1.08323,0.406791,0.283182,0.0460213,-0.00373258,-0.0114754,-0.0036973,
10996.5,1.07169,0.391798,0.277185,0.0458962,-0.00369681,-0.0113337,-0.00362372,
10989.5,1.07302,0.392333,0.279256,0.0462749,-0.00371334,-0.011197,-0.00372599,
11238,1.03574,0.356979,0.268401,0.048753,-0.00292202,-0.00577498,-0.00475013,
11292,1.0272,0.344143,0.262477,0.0460571,-0.00300636,-0.00716562,-0.004075,
11315,1.02075,0.331799,0.266354,0.0470629,-0.00296159,-0.00658316,-0.00435819,
11247.5,1.02221,0.314026,0.294489,0.0566185,-0.00271973,-0.00337148,-0.00678622,
11247.5,1.02221,0.314026,0.294489,0.0566185,-0.00271973,-0.00337148,-0.00678622,
11329.5,1.00824,0.29599,0.289014,0.0568849,-0.00249331,-0.00280925,-0.00685443,
11420.5,0.998867,0.283321,0.289587,0.0574184,-0.00256011,-0.00297974,-0.0069473,
11374.5,0.998891,0.280822,0.295748,0.0596638,-0.00232039,-0.00193834,-0.00757823,
11374.5,0.998891,0.280822,0.295748,0.0596638,-0.00232039,-0.00193834,-0.00757823,
11480,0.983055,0.255677,0.300902,0.064532,-0.00181394,0.000319253,-0.00880755,
11425.5,0.980661,0.255304,0.299868,0.0652457,-0.00162087,0.000588918,-0.00898118,
11458.5,0.981958,0.250531,0.315637,0.0701907,-0.000989634,0.00231347,-0.0104005,
11567,0.966591,0.230729,0.308004,0.0661814,-0.0017535,-0.000247883,-0.00928479,
11567,0.966591,0.230729,0.308004,0.0661814,-0.0017535,-0.000247883,-0.00928479,
11667.5,0.954815,0.220546,0.305144,0.0667308,-0.00162866,-0.000158517,-0.00938199,
11653,0.951931,0.218711,0.302238,0.0658878,-0.00163711,-0.000381766,-0.00915259,
11791.5,0.943805,0.209415,0.295692,0.0624042,-0.00200382,-0.0017896,-0.00823673,
11793,0.943898,0.209424,0.295954,0.062513,-0.00199302,-0.00173709,-0.00826604,
11725.5,0.943481,0.20739,0.295174,0.062336,-0.00200573,-0.00211535,-0.00821433,
11742,0.943412,0.207215,0.296546,0.06241,-0.0019104,-0.00207811,-0.00827266,
11848,0.932405,0.201042,0.284673,0.0595425,-0.00196729,-0.0026096,-0.00749822,
11910.5,0.930063,0.199149,0.287844,0.0591778,-0.00187295,-0.00228716,-0.00749303,
11912.5,0.930063,0.199446,0.287925,0.0591212,-0.00187364,-0.00228761,-0.00748255,
11945.5,0.920977,0.196389,0.281479,0.0569932,-0.00202147,-0.00320496,-0.00692986,
11997.5,0.918084,0.193831,0.279241,0.0566975,-0.0020026,-0.00318321,-0.0068472,
11977,0.920099,0.191986,0.281917,0.0572514,-0.00200938,-0.00311337,-0.00699037,
11977,0.920099,0.191986,0.281917,0.0572514,-0.00200938,-0.00311337,-0.00699037,
11967,0.915369,0.187825,0.277475,0.0561114,-0.00192557,-0.00313485,-0.00673147,
11885,0.919164,0.190786,0.283378,0.0569913,-0.00189853,-0.00298701,-0.00698937,
11898,0.916028,0.18664,0.278701,0.0556941,-0.00184614,-0.00283758,-0.00668869,
11898,0.916028,0.18664,0.278701,0.0556941,-0.00184614,-0.00283758,-0.00668869,
11853.5,0.915218,0.184564,0.279432,0.0544925,-0.00215086,-0.00385861,-0.00637096,
11856.5,0.908961,0.179693,0.27675,0.0543236,-0.00197223,-0.00330392,-0.00636212,
11758,0.916518,0.184709,0.28103,0.0541067,-0.00199344,-0.00335652,-0.00636719,
11802,0.909157,0.179035,0.273384,0.0527398,-0.00202182,-0.00353875,-0.00600135,
11802,0.909157,0.179035,0.273384,0.0527398,-0.00202182,-0.00353875,-0.00600135,
11761,0.911298,0.18107,0.275957,0.0526017,-0.00215875,-0.00385586,-0.00595855,
11769.5,0.907459,0.177708,0.27382,0.0532423,-0.00200934,-0.00344679,-0.00610653,
11818,0.903704,0.178347,0.269961,0.0522635,-0.00189954,-0.00329861,-0.0059102,
11817,0.903725,0.178389,0.270112,0.0523033,-0.00190245,-0.00330731,-0.00591853,
11651.5,0.912656,0.179823,0.276553,0.0548264,-0.00180759,-0.00286546,-0.0065046,
11706.5,0.909568,0.177639,0.275111,0.0535174,-0.00206456,-0.00351787,-0.00615683,
11773,0.907636,0.179604,0.270046,0.0512004,-0.00213755,-0.00395098,-0.00562819,
11720.5,0.915942,0.186698,0.278811,0.0537152,-0.00189399,-0.00303371,-0.00629481,
11723,0.915788,0.186733,0.278506,0.0535763,-0.00189957,-0.00305906,-0.00626275,
11683.5,0.914648,0.183479,0.278269,0.0543117,-0.00197675,-0.00324864,-0.00637754,
11679,0.91797,0.190771,0.274698,0.0532587,-0.00192972,-0.0030064,-0.00614608,
11704.5,0.921637,0.194408,0.278092,0.053566,-0.00191032,-0.0028941,-0.00625243,
11704.5,0.921637,0.194408,0.278092,0.053566,-0.00191032,-0.0028941,-0.00625243,
11842,0.915248,0.189897,0.275045,0.0531726,-0.00205971,-0.00344431,-0.00609153,
11833,0.914788,0.18902,0.272196,0.053606,-0.00210138,-0.00361633,-0.00612486,
11764,0.918606,0.191136,0.276755,0.0567003,-0.00191257,-0.00292312,-0.00684039,
11935,0.91517,0.193095,0.270317,0.0541463,-0.002268,-0.00401917,-0.00614559,
11935,0.91517,0.193095,0.270317,0.0541463,-0.002268,-0.00401917,-0.00614559,
11882,0.923873,0.197092,0.277001,0.0564603,-0.00227201,-0.00408771,-0.00668531,
11950,0.922017,0.198797,0.280027,0.0568634,-0.00218705,-0.00390667,-0.00683402,
11888.5,0.933173,0.210627,0.281713,0.0568451,-0.0021332,-0.00395526,-0.00686998,
11888.5,0.933173,0.210627,0.281713,0.0568451,-0.0021332,-0.00395526,-0.00686998,
11852,0.942057,0.216422,0.285847,0.0577548,-0.00224676,-0.00387534,-0.00707247,
11816,0.94739,0.226388,0.287086,0.0584389,-0.00207141,-0.0032127,-0.00728043,
11924,0.94032,0.220238,0.28042,0.0584026,-0.00186402,-0.00247099,-0.00723783,
11716,0.962461,0.236958,0.299014,0.0633475,-0.00175683,-0.00192974,-0.00853963,
11716,0.962461,0.236958,0.299014,0.0633475,-0.00175683,-0.00192974,-0.00853963,
11658.5,0.963027,0.233229,0.300278,0.067432,-0.00129566,-0.000317696,-0.00950747,
11661,0.963367,0.233501,0.298836,0.066536,-0.00164426,-0.00157167,-0.00923694,
11613.5,0.97645,0.247628,0.302799,0.0663909,-0.00169277,-0.00136269,-0.00925981,
11612.5,0.976435,0.24774,0.302627,0.0663862,-0.00168573,-0.00134431,-0.00925736,
11519,0.98502,0.257545,0.305753,0.0671025,-0.00185186,-0.00188146,-0.00943147,
11506.5,0.987597,0.26642,0.301944,0.0668019,-0.00176325,-0.00145234,-0.0093221,
11421,0.999347,0.275695,0.306336,0.0658629,-0.00230242,-0.00288652,-0.00906761,
11410,0.999452,0.274973,0.307073,0.0663633,-0.00227796,-0.00278189,-0.00919561,
11217,1.02058,0.304517,0.304353,0.0649696,-0.00264713,-0.00395541,-0.00874404,
11152,1.02878,0.31363,0.30831,0.0665025,-0.00253462,-0.00325932,-0.00917897,
11051,1.04095,0.331491,0.309603,0.0658827,-0.00274549,-0.00367124,-0.0089999,
11110.5,1.05416,0.377565,0.272484,0.049979,-0.00349213,-0.0100051,-0.00467148,
11109.5,1.05411,0.377373,0.2725,0.0500272,-0.00349381,-0.0100025,-0.00468098,
10899,1.07757,0.395265,0.287934,0.0539435,-0.00405563,-0.0121614,-0.00536181,
10815.5,1.09526,0.41411,0.289028,0.052555,-0.00425091,-0.0137396,-0.0048872,
10693.5,1.11468,0.432384,0.307426,0.0556459,-0.0047022,-0.0138825,-0.00555521,
10693.5,1.11468,0.432158,0.307142,0.055665,-0.00469918,-0.0138691,-0.00555829,
10640,1.14335,0.495034,0.289896,0.0461915,-0.00495876,-0.0218905,-0.00199545,
10744,1.15027,0.515249,0.28516,0.0458665,-0.00447849,-0.0187629,-0.00273103,
10706,1.1679,0.541882,0.279752,0.0438848,-0.00445707,-0.0207187,-0.00194376,
9555.5,1.1625,0.407332,0.328045,0.0902716,-0.00672991,-0.0159674,-0.0140009,
9555.5,1.1625,0.407332,0.328045,0.0902716,-0.00672991,-0.0159674,-0.0140009,
9520,1.17412,0.420495,0.322177,0.0904735,-0.00681146,-0.0166128,-0.0138635,
9441.5,1.19078,0.443913,0.314147,0.0877392,-0.00757642,-0.0197712,-0.0124412,
9387,1.20768,0.467511,0.319762,0.0881878,-0.00798853,-0.0207148,-0.0124696,
9387,1.20765,0.467543,0.319694,0.0881847,-0.0079811,-0.0206973,-0.0124715,
9397.5,1.22839,0.502718,0.293378,0.0798159,-0.00808282,-0.0256956,-0.00915657,
9384,1.24165,0.527479,0.283705,0.0744456,-0.00846821,-0.0303487,-0.00673373,
9378,1.25836,0.549059,0.277588,0.0754237,-0.00843093,-0.0306427,-0.00692986,
9513.5,1.25306,0.544848,0.269157,0.0804779,-0.00835719,-0.0295026,-0.00839346,
9510.5,1.25337,0.544892,0.269958,0.0807804,-0.00836777,-0.0293918,-0.00850197,
9502,1.26752,0.565982,0.261749,0.0774767,-0.00877891,-0.0342761,-0.00668289,
9577,1.27325,0.579863,0.257972,0.0755833,-0.00873252,-0.0357937,-0.00592739,
9644.5,1.2802,0.60159,0.24033,0.0722392,-0.00840302,-0.0383799,-0.00447093,
9638.5,1.28112,0.601804,0.241614,0.0727925,-0.00845113,-0.0382125,-0.00466598,
9571.5,1.31275,0.665837,0.225527,0.0651917,-0.00790377,-0.0483375,0.000123889,
9657.5,1.30375,0.658797,0.215927,0.0659901,-0.00787386,-0.0483357,-0.000228816,
9718.5,1.30626,0.672064,0.209554,0.0657186,-0.00766567,-0.0472209,-0.000846224,
9648.5,1.33596,0.714765,0.200626,0.0652508,-0.00707836,-0.054504,0.0023736,
9647.5,1.33618,0.715043,0.200677,0.0652657,-0.00709093,-0.0545027,0.00234695,
9711,1.32893,0.714435,0.191256,0.0654363,-0.00705347,-0.0544184,0.0019588,
9715,1.33893,0.740868,0.17729,0.0641928,-0.00608479,-0.0552496,0.003142,
9609.5,1.36166,0.77814,0.194744,0.0678276,-0.00653759,-0.059636,0.00424606,
9603.5,1.36213,0.77837,0.195389,0.0680005,-0.00662689,-0.0598406,0.00418594,
9648.5,1.3595,0.777078,0.183928,0.0685096,-0.00609083,-0.0597445,0.00469519,
9720.5,1.35566,0.774509,0.182053,0.0660564,-0.00599835,-0.0578307,0.00406123,
9651,1.37096,0.792838,0.184103,0.0682748,-0.00631948,-0.0603337,0.00431934,
9650,1.37101,0.793081,0.183991,0.0682946,-0.00631623,-0.0603527,0.00432587,
9641,1.38249,0.813166,0.190465,0.0691545,-0.00699667,-0.0622765,0.00374663,
9655.5,1.38362,0.8213,0.187437,0.0680565,-0.00683076,-0.0616043,0.00352476,
9727.5,1.38369,0.821734,0.182647,0.0665602,-0.00663555,-0.060322,0.00313502,
9751.5,1.3885,0.843109,0.171416,0.0653662,-0.00576251,-0.0594524,0.00382998,
9752.5,1.38833,0.842903,0.171226,0.0653674,-0.00574297,-0.0594163,0.00385268,
9847,1.38181,0.830364,0.165636,0.0650071,-0.00565237,-0.0586495,0.00368148,
9869,1.3853,0.839824,0.162748,0.0643894,-0.00531235,-0.0577811,0.00390204,
9859,1.3921,0.857158,0.159665,0.0648609,-0.00481013,-0.0573908,0.00451992,
9859,1.3921,0.857158,0.159665,0.0648609,-0.00481013,-0.0573908,0.00451992,
9907,1.39919,0.865902,0.167028,0.064742,-0.00550668,-0.0591453,0.00387331,
9958,1.40723,0.861356,0.174316,0.0672732,-0.00588514,-0.0612076,0.00429383,
10126,1.4002,0.862069,0.163544,0.0629453,-0.00548081,-0.0579608,0.00327841,
10195.5,1.41088,0.880446,0.169452,0.0655571,-0.00562029,-0.0601582,0.00401932,
10194.5,1.41098,0.880677,0.169612,0.065581,-0.00563248,-0.0602068,0.00401436,
10362,1.40441,0.877941,0.164772,0.0627092,-0.0056107,-0.0583967,0.00302534,
10435.5,1.41235,0.886703,0.163953,0.0642046,-0.00527161,-0.0587717,0.00395006,
10540,1.41857,0.895519,0.163407,0.0638834,-0.00564455,-0.0596844,0.00327742,
10531,1.41972,0.896327,0.163691,0.0642682,-0.00561657,-0.0598775,0.00345057,
10819,1.41729,0.899898,0.164006,0.0633801,-0.00585143,-0.0598643,0.00274166,
10958.5,1.41895,0.902467,0.160806,0.0633928,-0.0056022,-0.059508,0.00309537,
11010,1.41913,0.897499,0.17457,0.065551,-0.00674019,-0.0620911,0.00193411,
11432,1.39771,0.867596,0.16234,0.0639439,-0.00618384,-0.0595131,0.00205054,
11432,1.39771,0.867596,0.16234,0.0639439,-0.00618384,-0.0595131,0.00205054,
11596,1.39551,0.870356,0.156575,0.0632944,-0.00549309,-0.0578515,0.00308684,
11760.5,1.3877,0.864124,0.154437,0.0633846,-0.00539588,-0.057318,0.0031957,
11782,1.40928,0.908264,0.159431,0.063419,-0.00569243,-0.0591869,0.00287438,
11783,1.40921,0.908097,0.159443,0.0633849,-0.00569223,-0.0591656,0.0028639,
11916,1.41215,0.914874,0.154295,0.0619208,-0.00551834,-0.0583631,0.00248595,
12131,1.39333,0.880434,0.155716,0.0622237,-0.00544554,-0.0571859,0.00280372,
12302,1.38044,0.868022,0.149602,0.0615554,-0.00498439,-0.0550551,0.00316996,
12302,1.40705,0.921201,0.151013,0.0604808,-0.00504324,-0.0563688,0.002824,
12303,1.40686,0.920942,0.151006,0.0604647,-0.00504587,-0.0563649,0.00281431,
12390,1.40719,0.921134,0.1507,0.061835,-0.00510358,-0.0568269,0.00309572,
12527,1.40493,0.917845,0.150312,0.0605067,-0.00517395,-0.0565834,0.00255483,
